Mu1_PT Mu2_PT Mu1_P Mu2_P tot_PT VTXCHI2 ISO MASS
1.6994180740632938 4.243225627905453 15.972918006482763 8.985712014258882 5.2620299783438425 4.854159231296465 0.1827952265739441 5.3581932324914305
2.891550832879188 2.7487329723653304 29.618634169518163 24.917512143763847 1.7446828435000676 3.8060908341312953 0.08707049489021301 5.379030293420747
4.986251886233063 2.616356528762439 569.2088447604542 401.21705492215006 5.529545664492331 24.67908308513632 -2.0 5.330541785276261
2.352579272591249 2.9355469287814056 6.2114649875379175 3.4217683460205874 2.700977646599093 3.8497900853456617 -0.15059983730316162 5.4036855450273364
2.2939525420029017 3.327511680588615 3.5200144078862983 4.16935272780117 1.856249572142951 4.509288561246273 -0.1677711308002472 5.373233682311288
3.8276610946855874 1.959184982536856 5.3755313769544895 9.6810263727468 4.779177400570035 3.2949485987060565 0.44742971658706665 5.311563134843697
2.5297584749092716 3.955943388971144 7.263218674958792 7.920939720100414 3.853438410830305 2.404914440889219 0.2875434458255768 5.372559315345222
4.471753772146108 2.194270932222305 6.209590629038326 5.6440429683489635 4.639570208592506 8.067401991439969 0.04311116412281991 5.3494959688656865
1.4845983513996652 3.303942815524482 144.9075884325283 41.90817056266512 4.787796964470563 2.5743243455468576 -0.2971636652946472 5.357270053880241
1.8070484697592928 4.453591753420439 10.442177224581757 22.33327843893135 3.234001483199595 2.235068826458328 -0.1364455223083496 5.381093693869932
2.844331027974042 2.1344316443265288 3.4828674593380664 2.1820810411425744 0.9896197822363336 2.436903540793459 0.3256886601448059 5.360667908648049
1.596142668239952 3.0386012725577465 1.6095152044181937 5.603633237104392 1.7058827484519363 3.0141470778528 0.04311116412281991 5.378011423519011
6.893751723660376 1.601965172146162 19.13978164719392 15.2255599153128 7.96383279465005 4.509288561246273 -0.1677711308002472 5.371050910879366
7.910845491766402 4.113215184998463 1201.918730222716 304.9047536350771 11.62229597383422 1.5389931881713794 -0.33002325892448425 5.202014755241434
2.234276699286682 7.3066796354132 21.505996243709596 21.224653527655033 9.48610126587261 1.4044631252165447 0.04052246734499931 5.373714669315578
4.268947089984339 5.296946083986138 91.81521079150079 138.11123552363688 8.025518385856785 2.598031500495932 -0.1325191706418991 5.290189473007392
3.8826924830349276 3.7086069409125 4.22000186017033 10.794469793950178 7.582993510954495 16.12614850809274 -0.0403951071202755 5.382315834398008
