Mu1_PT Mu2_PT Mu1_P Mu2_P tot_PT VTXCHI2 ISO MASS
2.1480284423265967 2.9725756881106484 1.0543271378952739 15.828193657414507 4.473922597899969 14.40195117726502 0.3044467270374298 4.293272567954394
6.0094186466224 1.1532573348388333 11.12976304879152 0.988608409014188 4.473922597899969 6.524695382764443 0.4091949462890625 4.128981245241148
1.2457586230887652 1.5865382942713158 2.113216109373849 2.5204018648509927 4.425499686961913 10.217254874992994 -0.07421196252107619 4.3598127224776055
1.7452824055396363 1.5865382942713158 1.4334124982163712 2.5204018648509927 4.425499686961913 10.4783411693466 -0.07421196252107619 5.307054228835181
2.604866886293361 3.1968712724777273 2.3021962888653595 3.692895320167093 2.5268043603927866 8.668981074463154 -0.3164568543434143 4.118413680853015
1.3020797519184923 1.4023139127238453 0.15423366294463395 0.7203509247429194 2.499779164166307 19.821033601955246 0.02593987062573433 4.132462821125394
2.716385882877576 3.1032203005893773 28.60775394629364 2.3770852614574 5.366950546306533 11.626922865929139 0.3249147832393646 4.4708094401535625
1.355281639798935 1.327088274615169 1.9110418841007508 7.095588853998533 3.1581654543262925 28.18168025371688 0.3519641160964966 5.508719963243186
1.355281639798935 1.6797689583220066 1.9110418841007508 0.41101486413172816 3.1581654543262925 19.029031235268707 0.3519641160964966 4.68621987162993
2.279092974918589 3.7157240058473793 2.984888743738232 1.8228157419021327 3.6572760494799947 6.025313824148647 -0.09104090929031373 5.976712144023823
0.9707811046581178 1.6698525400259094 4.081892822265608 8.70325592966145 3.082793376176873 26.503119992961075 0.3519641160964966 4.0627372015897265
5.8876487543615825 2.4175131434723993 107.73333673143352 7.894240647117351 3.082793376176873 5.713200943763731 0.21504259109497073 5.138310693774624
1.619847933315959 1.261799978419118 1.3176334748000935 0.6931134231096692 6.103022933964774 23.061026344177815 0.35793602466583246 4.869945038645055
4.924838289871786 5.733699490184324 7.992971274645501 1.1982763240467291 4.368359945116702 11.773779346280293 0.3439331352710724 4.180114783520054
2.2163176765438823 1.4317058560158678 0.8653242602678125 0.29529434225121 3.157578308213432 13.419173955724464 -0.18255007266998288 4.4103034203990985
1.6161344163801248 4.051278068192883 0.23145284287795112 16.12078577662478 2.6041746126556107 4.606946551303244 0.2923278510570526 4.625890997352059
2.333627694289745 4.051278068192883 5.270767236907683 16.12078577662478 2.6041746126556107 11.51502344136454 0.2923278510570526 5.359623986425651
3.3487809276779843 4.051278068192883 0.14627536300002847 16.12078577662478 2.6041746126556107 8.124857026466518 0.2923278510570526 4.8145223370295955
1.6161344163801248 1.6501193886395356 0.23145284287795112 0.129283376458732 2.6041746126556107 3.9030919225543266 0.2923278510570526 4.789377259729881
